"#","St","MLS® #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","Address","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"501","S","A2099985","Semi Detached (Half Duplex)","Richmond","03/08/2024","$745,000.00","$725,000.00","1,589","2445 32 Avenue SW","Calgary","2003","56","Claudette Coutts","CCOUTTCL","","Chris Dingle","CDINGLCH","","CAL Zone CC"
"501","S","A2104728","Detached","Rangeview","03/07/2024","$724,900.00","$724,900.00","1,657","91 Finch Gardens SE","Calgary","2023","35","Oliver Trutina","CTRUTIOL","","Tod Hall","CHALLTO","CMILNETA","CAL Zone SE"
"501","S","A2099005","Semi Detached (Half Duplex)","Silverado","03/24/2024","$735,099.00","$724,542.00","1,167","20 Silverado Crest Park SW Unit#212","Calgary","2022","67","Dusko Sremac","CSREMADU","CGALWASE","Christine Versnick","CVERSNCH","","CAL Zone S"
"501","S","A2098486","Detached","Woodbine","03/06/2024","$759,000.00","$722,500.00","2,330","135 Wood Valley Bay SW","Calgary","1987","68","Wen Li Zhao","CZHAOWE1","","Clarence Kim","CKIMCL","","CAL Zone S"
"501","S","A2116683","Detached","Thorncliffe","03/28/2024","$668,900.00","$720,000.00","1,022","432 Thornhill Place NW","Calgary","1956","7","Alexander Weston","CWESTOAL","","Ashlee Samaska","CSAMASAS","","CAL Zone N"
"501","S","A2111378","Detached","Copperfield","03/07/2024","$700,000.00","$720,000.00","1,926","109 Copperfield Common","Calgary","2006","0","Brett Silbernagel","CSILBEBR","","Changwu Jia","CJIACH","","CAL Zone SE"
"501","S","A2110070","Row/Townhouse","Point McKay","03/08/2024","$720,000.00","$720,000.00","1,541","394 Point Mckay Gardens NW","Calgary","1978","13","Jason Streich","CSTREIJA","","Ann Stranges","CSTRANAN","","CAL Zone CC"
"501","S","A2107918","Semi Detached (Half Duplex)","Discovery Ridge","03/14/2024","$729,900.00","$720,000.00","1,988","70 Discovery Woods Villas SW","Calgary","2002","23","Phil Lepage","CLEPAGPH","","Deryck Ostashek","COSTASDE","","CAL Zone W"
"501","S","A2107614","Detached","Sherwood","03/06/2024","$674,900.00","$720,000.00","1,795","1285 Sherwood Boulevard NW","Calgary","2012","13","Colin Woo","CWOOCO","","Patrick Jang","CJANGYO1","CJANGYO","CAL Zone N"
"501","S","A2105123","Detached","Seton","03/18/2024","$729,000.00","$720,000.00","2,088","93 seton Grove SE","Calgary","2021","46","Deepak Mahna","CMAHNADE","","Mody Ibrahim El Sayed","CIBRAHMO","","CAL Zone SE"
"501","S","A2098743","Semi Detached (Half Duplex)","Richmond","03/26/2024","$725,000.00","$720,000.00","1,593","2406 22 Avenue SW","Calgary","2004","74","Lauren Hines","CHINESLA","","Serhan Tarkan","CTARKASE","","CAL Zone CC"
"501","S","A2101345","Detached","Yorkville","03/01/2024","$719,990.00","$719,990.00","2,164","88 Yorkville Landing SW","Calgary","2024","47","Happe Dhillon","CDHILLHA3","CCHAHARA3","Roman Latypov","CLATYPRO","","CAL Zone S"
"501","S","A2107744","Detached","Walden","03/02/2024","$719,900.00","$718,400.00","1,913","110 Walgrove Gardens SE","Calgary","2017","18","Roman Latypov","CLATYPRO","CTSAYLI","Joanna Dam","CDAMJO1","","CAL Zone S"
"501","S","A2109622","Detached","Hidden Valley","03/21/2024","$739,900.00","$718,000.00","1,722","136 Hidden Creek Circle NW","Calgary","2002","22","John McMahon","CMCMAHJO2","","Gemma Festa","CFESTAGE","","CAL Zone N"
"501","S","A2109298","Detached","Cranston","03/13/2024","$699,900.00","$717,500.00","1,896","410 Cranford Drive SE","Calgary","2014","20","Jeff Kushnir","CKUSHNJE","","Matthew Doliszny","CDOLISMA","CERICKCA","CAL Zone SE"
"501","S","A2113779","Detached","Evanston","03/30/2024","$734,000.00","$717,000.00","1,955","264 Evansborough Way NW","Calgary","2015","18","Zubair Khan","CKHANMO","","Yusuf Hussaini","CHUSSAYU","","CAL Zone N"
"501","S","A2116598","Detached","Tuscany","03/24/2024","$675,000.00","$715,000.00","1,629","430 Tuscany Ridge Heights NW","Calgary","2005","3","Justin Havre","CHAVREJU","CARNFILA","Martin Shahim","CSHAHIPA","","CAL Zone NW"
"501","S","A2115070","Detached","Huntington Hills","03/24/2024","$679,900.00","$715,000.00","1,093","1227 Hunterquay Hill NW","Calgary","1972","9","Titilayo Akinnuoye","CAKINNTI","","Lyle Stewart","CSTEWALY","","CAL Zone N"
"501","S","A2114506","Detached","Huntington Hills","03/21/2024","$689,000.00","$715,000.00","1,040","1499 Hunterbrook Road NW","Calgary","1972","7","Andrew Stengler","CSTENGAN","","Myles Duncan","CDUNCAMY","","CAL Zone N"
"501","S","A2114181","Detached","Mahogany","03/19/2024","$674,900.00","$715,000.00","1,660","150 Magnolia Square SE","Calgary","2019","7","Brook Bailly","CBAILLCH","CMAKSYTA","Chase Olsen","COLSENCH","","CAL Zone SE"
"501","S","A2112098","Detached","Ranchlands","03/14/2024","$630,000.00","$715,000.00","1,588","539 Ranchridge Court NW","Calgary","1980","8","Shirley Mikolajow","CMIKOLSH","CMIKOLJE","Gabriela Galeana Hernandez","CGALEAGA","","CAL Zone NW"
"501","S","A2111874","Detached","Parkdale","03/12/2024","$649,000.00","$715,000.00","1,562","2926 Parkdale Boulevard NW","Calgary","1981","4","Dallace Pugh","CPUGHDA","","Lindsay Walker","CWALKELI1","","CAL Zone CC"
"501","S","A2106964","Detached","Homestead","03/17/2024","$739,000.00","$715,000.00","2,093","284 Homestead Grove NE","Calgary","2023","33","GS Mann","CMANNGU","CDANDYRA","Saeed Mohammad","CMOHAMSA2","","CAL Zone NE"
"501","S","A2104729","Detached","Panorama Hills","03/02/2024","$699,900.00","$715,000.00","1,784","72 Panamount Lane NW","Calgary","2003","32","Haroon Chughtai","CCHUGHHA","","Wenqi Wei","CWEIWE","","CAL Zone N"
"501","S","A2103607","Row/Townhouse","Parkdale","03/01/2024","$735,000.00","$715,000.00","1,666","3020 Parkdale Boulevard NW","Calgary","2015","29","Alnur Shivji","CSHIVJAL2","","Colin Ongyerth","CONGYECO","","CAL Zone CC"
"501","S","A2100112","Apartment","Downtown East Village","03/31/2024","$749,900.00","$715,000.00","1,620","510 6 Avenue SE Unit#704","Calgary","2016","86","William Yeung","CYEUNGWI1","CYEUNGKE2","Ray Todd","CTODDRA","","CAL Zone CC"
"501","S","A2095395","Detached","Cornerstone","03/01/2024","$715,000.00","$715,000.00","1,921","643 cornerstone Drive NE","Calgary","2020","95","Deepak Mahna","CMAHNADE","","Marlyn David","CDAVIDMA1","","CAL Zone NE"
"501","S","A2107117","Row/Townhouse","Shaganappi","03/09/2024","$714,000.00","$713,031.90","1,250","422 Sovereign Common SW","Calgary","2024","24","Kevin French","CFRENCKE","CSCOTTDA1","AGENT FROM ANOTHER BOARD","fmoutbo","","CAL Zone CC"
"501","S","A2105683","Semi Detached (Half Duplex)","Patterson","03/07/2024","$711,000.00","$711,000.00","2,030","56 Prominence Path SW","Calgary","1997","31","Deryck Ostashek","COSTASDE","","Helen Willy","CWILLYHE","","CAL Zone W"
"501","S","A2117330","Detached","Valley Ridge","03/26/2024","$689,800.00","$710,000.00","1,756","199 Valley Brook Circle NW","Calgary","1997","2","Gerard Chiasson","CCHIASGE","","Noelia Melo de Sa","CMELODNO","","CAL Zone W"
"501","S","A2117152","Detached","Highland Park","03/26/2024","$700,000.00","$710,000.00","1,139","311 33 Avenue NE","Calgary","1955","4","Jesse Davies","CDAVIEJE","","Justin Shin","CSHINKU","","CAL Zone CC"
"501","S","A2114558","Detached","Somerset","03/19/2024","$649,988.00","$710,000.00","1,179","3 SOMERGLEN Place SW","Calgary","1997","5","Casey Patel","CPATELCA","","Tay Olson","COLSONTA","","CAL Zone S"
"501","S","A2112460","Detached","Royal Oak","03/13/2024","$699,900.00","$710,000.00","1,722","254 Royal Oak Court NW","Calgary","2004","6","Nika Jagulakova","CJAGULNI","CNELLITA","Mody Ibrahim El Sayed","CIBRAHMO","","CAL Zone NW"
"501","S","A2110630","Detached","Glendale","03/04/2024","$600,000.00","$710,000.00","1,236","60 Glenside Drive SW","Calgary","1959","4","Benjamin Sweet","CSWEETBE","","Bill Alefantis","CALEFABI","","CAL Zone W"
"501","S","A2110520","Detached","Willow Park","03/08/2024","$699,000.00","$710,000.00","1,224","310 Wascana Crescent SE","Calgary","1964","7","Jeremy Dinh","CDINHTH","","Guri Mahal","CMAHALGU","","CAL Zone S"
"501","S","A2107032","Detached","Homestead","03/12/2024","$729,000.00","$710,000.00","2,093","228 HOMESTEAD Grove NE","Calgary","2023","29","GS Mann","CMANNGU","CDANDYRA","Mubarik Ali","CALIMU","","CAL Zone NE"
"501","S","A2105586","Detached","Evanston","03/07/2024","$698,000.00","$710,000.00","1,774","94 Evansmeade Circle NW","Calgary","2002","33","Yusuf Hussaini","CHUSSAYU","","Liz Wong","CWONGEL2","","CAL Zone N"
"501","S","A2105246","Detached","Chaparral","03/01/2024","$724,900.00","$710,000.00","1,810","145 Chapalina Place SE","Calgary","1999","28","Dorothy Rice","CRICEDO","","Brian Lalonde","CLALONBR","CHAVREJU","CAL Zone S"
"501","S","A2112493","Detached","Copperfield","03/24/2024","$709,900.00","$709,900.00","2,155","72 Copperhead Grove SE","Calgary","2023","18","Keaten Klein","CKLEINKE","CVANDEDI","Naj Shaikh","CSHAIKNA","","CAL Zone SE"
"501","S","A2109890","Detached","Killarney/Glengarry","03/02/2024","$699,900.00","$709,900.00","1,885","2210 27 Street SW","Calgary","1981","2","Jessica Wirsche","CWIRSCJE","CWIRSCWI","Carson Harris","CHARRICA","","CAL Zone CC"
"501","S","A2104820","Detached","Glacier Ridge","03/14/2024","$709,900.00","$709,900.00","1,389","224 Edith Walk NW","Calgary","2022","41","Michael Laprairie","CLAPRAMI","CSTEWAAL1","Non Board Member","CNONMEMB","","CAL Zone N"
"501","S","A2101769","Detached","Rangeview","03/29/2024","$709,900.00","$709,900.00","1,793","61 Heirloom Crescent SE","Calgary","2022","68","Michael Laprairie","CLAPRAMI","CSTEWAAL1","Richard Chau","CCHAUVA","","CAL Zone SE"
"501","S","A2097879","Apartment","Douglasdale/Glen","03/25/2024","$729,900.00","$709,000.00","1,138","201 Quarry Way SE Unit#101","Calgary","2014","101","Jamie Pinfold","CPINFOJA","","Eric Palin","CPALINER","","CAL Zone SE"
"501","S","A2103333","Detached","Brentwood","03/09/2024","$719,900.00","$708,000.00","1,038","3827 Charleswood Drive NW","Calgary","1961","43","Jing Gao","CGAOJI","","Aarti Bhat","CBHATAA","","CAL Zone NW"
"501","S","A2101788","Apartment","Beltline","03/15/2024","$720,000.00","$708,000.00","923","930 16 Avenue SW Unit#2207","Calgary","2019","57","Joseph Buggie","CBUGGIJO","CSTEWALA","Tanya Eklund","CEKLUNTA","","CAL Zone CC"
"501","S","A2109162","Detached","Silver Springs","03/06/2024","$699,900.00","$706,000.00","1,328","7928 71 Avenue NW","Calgary","1977","12","Cathy Pigeon","CPIGEOCA","CVANOVRO","Coby Gaudette","CTOPILCO","","CAL Zone NW"
"501","S","A2114865","Detached","Belmont","03/28/2024","$699,900.00","$705,000.00","1,888","35 Belmont Crescent SW","Calgary","2022","14","Suresh Sekar","CSEKARSU","CJAHANAB","Greg Kennedy","CKENNEGR","CSTEWATO","CAL Zone S"
"501","S","A2114457","Detached","McKenzie Lake","03/22/2024","$699,900.00","$705,000.00","1,407","94 Mt Gibraltar Heights SE","Calgary","1998","9","Mike Ouellette","COUELLMI","","Jeffery Sulima","CSULIMJE","","CAL Zone SE"
"501","S","A2113738","Detached","Glamorgan","03/14/2024","$625,000.00","$705,000.00","1,261","4504 49 Avenue SW","Calgary","1961","1","Cody Henchel","CHENCHCO","","Dylan Oneschuk","CONESCDY","","CAL Zone W"
"501","S","A2112992","Detached","Beddington Heights","03/20/2024","$689,000.00","$705,000.00","1,816","103 Bernard Court NW","Calgary","1981","12","Valerie Konechny","CKONECVA","","Chan Hu","CHUCH","","CAL Zone N"
"501","S","A2111146","Detached","Palliser","03/04/2024","$665,000.00","$705,000.00","1,331","9808 Paliscliffe Road SW","Calgary","1968","4","Jerry Thai","CTHAIJE","","Chris Zaharko","CZAHARCH","","CAL Zone S"
"501","S","A2111065","Detached","Livingston","03/18/2024","$709,900.00","$705,000.00","1,880","656 Livingston Way NE","Calgary","2021","17","Bernie Madamesila","CMADAMBE","","Paul Petkoff","CPETKOPA","","CAL Zone N"
"501","S","A2104422","Detached","Huntington Hills","03/01/2024","$710,000.00","$705,000.00","1,128","516 Hunts Crescent NW","Calgary","1967","17","Evita Trawinski","CTRAWIEV1","","Evita Trawinski","CTRAWIEV1","","CAL Zone N"
"501","S","A2095728","Detached","Belvedere","03/27/2024","$706,354.00","$704,854.50","2,372","19 Belvedere Point SE","Calgary","2024","118","Jamie Ostby","COSTBYJA","CMCINTJE","Paul Gill","CGILLRA7","",""
"501","S","A2112573","Detached","Fairview","03/11/2024","$669,000.00","$703,000.00","1,518","43 Fairview Drive SE","Calgary","1959","3","Gregory Dudar","CDUDARGR","","Steven Slavik","CSLAVIST","","CAL Zone S"
"501","S","A2110669","Detached","Tuscany","03/04/2024","$635,000.00","$703,000.00","1,853","91 Tuscany Hill NW","Calgary","2004","4","Sheila Lamy","CLAMYSH","","Amit Gupta","cguptaam1","","CAL Zone NW"
"501","S","A2108362","Row/Townhouse","Garrison Green","03/18/2024","$699,900.00","$703,000.00","1,965","3 Lewis Mackenzie Place SW","Calgary","2007","31","Tara Molina","CMOLINTA","","Carmelle Smutko","CSMUTKCA","","CAL Zone W"
"501","S","A2113234","Detached","Royal Oak","03/15/2024","$689,900.00","$702,500.00","1,729","13 Royal Birch Way NW","Calgary","2006","7","Ron Carriere","CCARRIRO1","","Lesley Halcro","CHALCRLE","","CAL Zone NW"
"501","S","A2117293","Detached","Strathcona Park","03/30/2024","$689,000.00","$702,000.00","1,406","120 Strathclair Rise SW","Calgary","1983","6","Darshan Sidhu","CSIDHUDA","CSIDHUGU","Sima Khademi","CKHADESI","","CAL Zone W"
"501","S","A2114961","Detached","Scenic Acres","03/16/2024","$599,900.00","$702,000.00","1,277","228 Scenic Way NW","Calgary","1981","1","Cliff Stevenson","CSTEVECL","","David Johnston","CJOHNSDA3","","CAL Zone NW"
"501","S","A2114945","Detached","Copperfield","03/28/2024","$700,000.00","$702,000.00","1,728","16 Copperstone Landing SE","Calgary","2010","14","Jordan Lotoski","CLOTOSJO","","Brenna Anderson","CANDERBR7","CGANGJIM","CAL Zone SE"
"501","S","A2113676","Detached","Haysboro","03/19/2024","$649,900.00","$700,100.00","1,084","9604 Elbow Drive SW","Calgary","1959","10","Jeff Ackerman","CACKERJE","","Danny Wai","CWAIDA","","CAL Zone S"
"501","S","A2115942","Detached","Rocky Ridge","03/29/2024","$699,900.00","$700,000.00","1,482","298 Rockyspring Circle NW","Calgary","2005","9","Harry Morgan","CMORGAHA","","Ash Iyer","CIYERAS","","CAL Zone NW"
"501","S","A2112090","Detached","Panorama Hills","03/30/2024","$699,888.00","$700,000.00","1,674","641 Panorama hills Drive NW","Calgary","1997","22","Riyaz Kurji","CKURJIRI","","KD Singh","CSINGHKA","","CAL Zone N"
"501","S","A2110930","Detached","Dalhousie","03/14/2024","$688,888.00","$700,000.00","1,119","540 Dalmeny Hill NW","Calgary","1972","6","Philip Pask","CPASKPH","","Philip Pask","CPASKPH","","CAL Zone NW"
"501","S","A2109839","Detached","Valley Ridge","03/27/2024","$709,900.00","$700,000.00","2,310","23 Valley Stream Manor NW","Calgary","2002","33","John Malick","CMALICJO","","Lindsay Jacobsen","CJACOBLI1","CHAVREJU","CAL Zone W"
"501","S","A2108994","Apartment","Beltline","03/14/2024","$699,900.00","$700,000.00","2,101","720 13 Avenue SW Unit#2510","Calgary","1980","21","Robert Vanovermeire","CVANOVRO","","John Hripko","CHRIPKJO","","CAL Zone CC"
"501","S","A2106289","Detached","Fairview","03/26/2024","$699,999.00","$700,000.00","1,113","7407 Fleetwood Drive SE","Calgary","1961","11","Emmeline Noblet","CNOBLEEM","","Nathan Kravetsky","CKRAVENA","","CAL Zone S"
"501","S","A2115995","Detached","Taradale","03/23/2024","$699,999.00","$699,999.00","1,801","7 Tarawood Grove NE","Calgary","2004","4","Harry Sood","CSOODHA","CSOODSH","Harry Sood","CSOODHA","CSOODSH","CAL Zone NE"
"501","S","A2107686","Detached","Pine Creek","03/04/2024","$707,716.00","$699,526.00","1,887","732 Creekstone Circle SW","Calgary","2024","20","Kevin French","CFRENCKE","CSCOTTDA1","Nash Abadeer","CABADENA","","CAL Zone S"
"501","S","A2112209","Detached","Woodlands","03/18/2024","$699,000.00","$699,000.00","1,802","599 Woodpark Boulevard SW","Calgary","1986","11","Christie James","CJAMESCH","CFULLELE","Dallas Barclay","CBARCLDA","","CAL Zone S"
"501","S","A2111542","Detached","Carrington","03/28/2024","$699,900.00","$699,000.00","1,754","277 Carrington Way NW","Calgary","2020","27","Gurpreet Virdi","CVIRDIGU","CBAKEV","Ivy Huang","CHUANGXI3","","CAL Zone N"
"501","S","A2108077","Detached","Cranston","03/16/2024","$720,000.00","$699,000.00","1,743","142 Cranwell Square SE","Calgary","2007","30","Marta Raczkowska","CRACZKMA1","","Melissa McRae","CMCRAEME","","CAL Zone SE"
"501","S","A2114745","Detached","Arbour Lake","03/18/2024","$649,900.00","$698,000.00","1,039","183 Arbour Stone Place NW","Calgary","2001","4","Dayna Moritz","CMORITDA","CPHIPPNA","Frank Liu","CLIUFE","","CAL Zone NW"
"501","S","A2109903","Detached","Rangeview","03/14/2024","$709,900.00","$698,000.00","2,002","104 Mallard Grove SE","Calgary","2024","20","Jessica Holmstrom","CHOLMSJE","","Non Board Member","CNONMEMB","","CAL Zone SE"
"501","S","A2110601","Detached","Highland Park","03/08/2024","$695,000.00","$697,500.00","805","419 33 Avenue NW","Calgary","1950","8","Jeffrey LeBlanc","CLEBLAJE","","Savannah Li","CLIXI2","","CAL Zone CC"
"501","S","A2108564","Detached","Braeside","03/25/2024","$699,000.00","$697,000.00","982","11131 Braeside Drive SW","Calgary","1972","36","Alex Iron","CZHELEAL","","Brad Herman","CHERMABR","","CAL Zone S"
"501","S","A2108643","Detached","Country Hills","03/03/2024","$694,900.00","$696,000.00","1,797","138 Country Hills View NW","Calgary","2000","11","Martin Darknell","CDARKNMA","","Len T. Wong","CWONGLE3","CMAHLI","CAL Zone N"
"501","S","A2105832","Detached","Kincora","03/19/2024","$705,500.00","$696,000.00","2,083","1085 Kincora Drive NW","Calgary","2005","33","Asif Malik","CMALIKAS","","Sandeep Sharma","CSHARMSA5","CHAYATSH","CAL Zone N"
"501","S","A2115548","Row/Townhouse","Killarney/Glengarry","03/22/2024","$639,900.00","$695,000.00","1,346","1921 32 Street SW Unit#1","Calgary","2013","2","Ashley McKay","CMCKAYAS","","Jordan Lotoski","CLOTOSJO","","CAL Zone CC"
"501","S","A2113449","Detached","Belvedere","03/25/2024","$699,900.00","$695,000.00","1,976","287 Belvedere Drive SE","Calgary","2024","17","Sam Hudson","CHUDSOSA","CHUDSOKA","Non Board Member","CNONMEMB","",""
"501","S","A2111159","Detached","Panorama Hills","03/13/2024","$669,900.00","$695,000.00","2,056","12 Panatella Lane NW","Calgary","2005","5","Daniel Choi","CCHOIBY","","Han Ping Wang","CWANGHA1","","CAL Zone N"
"501","S","A2110877","Detached","Bankview","03/20/2024","$649,000.00","$695,000.00","1,133","2125 16A Street SW","Calgary","1919","8","Kevin Bamford","CBAMFOKE","","Erin Koschewski","CKOSCHER","","CAL Zone CC"
"501","S","A2108682","Detached","Rocky Ridge","03/06/2024","$674,800.00","$695,000.00","1,438","202 Rocky Ridge Bay NW","Calgary","1997","8","Clare Pett","CPETTCL","CBALKWPA","Samantha Williams","CWILLISA","","CAL Zone NW"
"501","S","A2107287","Detached","Douglasdale/Glen","03/15/2024","$699,900.00","$695,000.00","2,132","137 Douglasbank Way SE","Calgary","1989","32","Vincent Phan","CPHANVI","","Muhammad Ansab Hafeez","CHAFEEMU1","","CAL Zone SE"
"501","S","A2110829","Detached","Mahogany","03/23/2024","$699,900.00","$693,700.00","1,999","93 Masters Row SE","Calgary","2023","24","Don Wong","CWONGDO1","","Brook Bailly","CBAILLCH","","CAL Zone SE"
"501","S","A2111656","Detached","Southwood","03/05/2024","$649,900.00","$692,000.00","1,319","80 Selkirk Drive SW","Calgary","1961","3","Anthony Therrien-Bernard","CTHERRAN","","Santhosh Nathan","CNATHASA","","CAL Zone S"
"501","S","A2114233","Detached","McKenzie Towne","03/20/2024","$645,000.00","$691,000.00","1,614","426 Elgin Way SE","Calgary","2003","4","Alexandra Sell","CSELLAL","","Jett Rao","CRAOGA","","CAL Zone SE"
