"#","St","MLS® #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","Address","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1001","S","A2099641","Apartment","Downtown East Village","01/26/2024","$299,000.00","$300,000.00","663","325 3 Street SE Unit#703","Calgary","2010","15","Veng Do","CDOVE","","Ali Ibrahim","CIBRAHAL","","CAL Zone CC"
"1001","S","A2098825","Apartment","Skyview Ranch","01/25/2024","$300,000.00","$300,000.00","832","155 Skyview Ranch Way NE Unit#1301","Calgary","2012","28","Justin Havre","CHAVREJU","CHANNAMI","Hassan Bokhari","CBOKHAHA","","CAL Zone NE"
"1001","S","A2096346","Row/Townhouse","Vista Heights","01/22/2024","$299,990.00","$300,000.00","1,027","2211 19 Street NE Unit#208","Calgary","1962","46","Gaganjit Multani","CMULTAGA","","Gaganjit Multani","CMULTAGA","","CAL Zone NE"
"1001","S","A2096233","Apartment","Acadia","01/16/2024","$315,000.00","$300,000.00","881","8535 Bonaventure Drive SE Unit#119","Calgary","1999","45","Lynda Holloway-Kisil","CKISILLY","","Rob Stang","CSTANGRO","","CAL Zone S"
"1001","S","A2093393","Apartment","Parkdale","01/28/2024","$324,900.00","$300,000.00","703","540 34 Street NW Unit#208","Calgary","2010","54","Shannon MacLeod","CMACLESH1","","Erin Flasch","CFLASCER","","CAL Zone CC"
"1001","S","A2087950","Row/Townhouse","Killarney/Glengarry","01/18/2024","$309,900.00","$300,000.00","804","142 Killarney Glen Court SW","Calgary","1953","92","Kevin Niefer","CNIEFEKE","","Leisa Fuller","CFULLELE","","CAL Zone CC"
"1001","S","A2102671","Apartment","Downtown East Village","01/26/2024","$299,900.00","$299,900.00","693","315 3 Street SE Unit#404","Calgary","2009","7","Michael Laprairie","CLAPRAMI","CSTEWAAL1","Kaylie Cole","CCOLEKA","","CAL Zone CC"
"1001","S","A2100257","Apartment","Sunalta","01/26/2024","$299,900.00","$299,900.00","816","1540 17 Avenue SW Unit#305","Calgary","2000","17","Jeffrey LeBlanc","CLEBLAJE","","Shuo Zhang","CZHANGSH2","","CAL Zone CC"
"1001","S","A2095715","Apartment","Sunnyside","01/04/2024","$299,900.00","$299,900.00","814","824 10 Street NW Unit#2","Calgary","2003","35","Leslie Schmeiler","CSCHMELE","","Evita Trawinski","CTRAWIEV1","","CAL Zone CC"
"1001","S","A2084881","Row/Townhouse","Varsity","01/12/2024","$309,900.00","$299,700.00","1,136","3500 Varsity Drive NW Unit#704","Calgary","1976","101","Scott Thibeault","CTHIBESC","","Noah Miller","CMILLENO","","CAL Zone NW"
"1001","S","A2099143","Apartment","Royal Oak","01/07/2024","$309,900.00","$299,500.00","759","30 Royal Oak Plaza NW Unit#109","Calgary","2007","6","Rod Burriss","CBURRIRO1","","Sundi Clark","CCLARKSU","","CAL Zone NW"
"1001","S","A2096371","Apartment","Saddle Ridge","01/12/2024","$299,900.00","$299,500.00","765","5 Saddlestone Way NE Unit#111","Calgary","2014","36","Manjeet Deol","CDEOLMA","CBASRAGU","Diksha Dhawan","CDHAWADI1","","CAL Zone NE"
"1001","S","A2098456","Apartment","Skyview Ranch","01/19/2024","$299,999.00","$299,000.00","847","240 Skyview Ranch Road NE Unit#3204","Calgary","2015","28","Gustavo Vaz","CVAZGU","","Rupinder Dhillon","CDHILLRU1","","CAL Zone NE"
"1001","S","A2097872","Apartment","Downtown Commercial Core","01/25/2024","$308,000.00","$299,000.00","640","920 5 Avenue SW Unit#702","Calgary","2006","41","Dimitrios Tsakalakis","CTSAKADI","","Erica Broad","CBROADER","","CAL Zone CC"
"1001","S","A2094331","Apartment","Sage Hill","01/23/2024","$309,900.00","$298,500.00","789","4 Sage Hill Terrace NW Unit#118","Calgary","2015","53","Lori Nitah","CNITAHLO","CNICHORE","Amritpreet Gill","CGILLAM6","","CAL Zone N"
"1001","S","A2102690","Apartment","McKenzie Towne","01/25/2024","$287,900.00","$298,000.00","837","10 Prestwick Bay Unit#4321","Calgary","2007","4","Grahame Green","CGREENGR","","Charlene Martindale","CMARTICH","","CAL Zone SE"
"1001","S","A2096234","Apartment","Seton","01/25/2024","$304,900.00","$298,000.00","535","200 Seton Circle SE Unit#5309","Calgary","2023","50","Steve Peterson","CPETERST","CMORRITR","Benny Woligroski","CWOLIGRY","","CAL Zone SE"
"1001","S","A2101921","Row/Townhouse","Glenbrook","01/19/2024","$289,900.00","$295,000.00","862","3809 45 Street SW Unit#69","Calgary","1971","1","Louie Talerico","CTALERLO","","Ame Nieuwoudt","CNIEUWAM","","CAL Zone W"
"1001","S","A2101608","Row/Townhouse","Seton","01/27/2024","$299,900.00","$295,000.00","656","338 Seton Circle SE Unit#501","Calgary","2022","12","Sam Kim","CKIMSA1","","Bradley Saunders","CSAUNDBR","","CAL Zone SE"
"1001","S","A2101492","Row/Townhouse","Panorama Hills","01/23/2024","$285,000.00","$295,000.00","765","70 Panatella Landing NW Unit#106","Calgary","2008","10","Dan Hope","CHOPEDA","","Tim Lind","CLINDTI","","CAL Zone N"
"1001","S","A2098520","Apartment","Skyview Ranch","01/09/2024","$299,900.00","$295,000.00","821","240 Skyview Ranch Road NE Unit#2209","Calgary","2014","19","Amarjit Cudail","CCUDAIAM","CMATHAPR","Manny Sahota","CSAHOTMA","","CAL Zone NE"
"1001","S","A2096657","Apartment","Midnapore","01/05/2024","$300,000.00","$295,000.00","976","15320 Bannister Road SE Unit#201","Calgary","2002","22","Jeffrey MacKinnon","CMACKIJE","","Kristin Roberts","CLACKEKR","","CAL Zone S"
"1001","S","A2096267","Apartment","Saddle Ridge","01/19/2024","$289,999.00","$295,000.00","756","7210 80 Avenue NE Unit#204","Calgary","2013","48","Lakhandeep Dhaliwal","CDHALILA","","Sandeep Sharma","CSHARMSA5","CHAYATSH","CAL Zone NE"
"1001","S","A2094903","Apartment","Lake Bonavista","01/06/2024","$299,900.00","$295,000.00","733","1301 Lake Fraser Court SE Unit#1301","Calgary","2000","43","Stacy Ewing","CEWINGST","","Sherry Johnston","CJOHNSSH10","","CAL Zone S"
"1001","S","A2092725","Apartment","Chaparral","01/10/2024","$306,786.00","$295,000.00","908","11 Chaparral Ridge Drive SE Unit#1206","Calgary","2000","59","Imtiaz Ahmed","CAHMEDIM","CJIVRAPA","Morris Tkachuk","CTKACHMO","","CAL Zone S"
"1001","S","A2089613","Apartment","Legacy","01/28/2024","$299,900.00","$295,000.00","698","81 Legacy Boulevard SE Unit#1405","Calgary","2016","95","Zhi De Jiang","CJIANGZH1","","Zhi De Jiang","CJIANGZH1","","CAL Zone S"
"1001","S","A2085926","Apartment","Auburn Bay","01/20/2024","$299,900.00","$295,000.00","696","25 Auburn Meadows Avenue SE Unit#406","Calgary","2016","91","Steve Peterson","CPETERST","CMORRITR","Randy Keylock","CKEYLORA","","CAL Zone SE"
"1001","S","A2100108","Apartment","Beltline","01/12/2024","$299,900.00","$294,000.00","501","1122 3 Street SE Unit#1505","Calgary","2016","7","Dave Rhydderch","CRHYDDDA","","Mark John","CJOHNMA","","CAL Zone CC"
"1001","S","A2099142","Apartment","Beltline","01/17/2024","$299,900.00","$294,000.00","856","1213 13 Avenue SW Unit#703","Calgary","1970","15","Aphrodite Karamitsanis","CKARAMAP","","David Johnston","CJOHNSDA3","","CAL Zone CC"
"1001","S","A2091710","Apartment","Brentwood","01/18/2024","$309,900.00","$293,500.00","524","10 Brentwood Common NW Unit#1302","Calgary","2015","75","Mark Wang","CWANGJI","","Non Board Member","CNONMEMB","","CAL Zone NW"
"1001","S","A2098403","Apartment","Taradale","01/15/2024","$299,900.00","$293,000.00","764","355 Taralake Way NE Unit#323","Calgary","2013","22","Ahmed Al-Emran","CALEMRAH","","Kelly Featherstone","CFEATHKE","","CAL Zone NE"
"1001","S","A2096951","Apartment","Panorama Hills","01/18/2024","$288,000.00","$293,000.00","755","48 Panatella Road NW Unit#312","Calgary","2011","42","Yu Meng Gong","CGONGYU","CGUOLI","King Siu","CSIUKI","","CAL Zone N"
"1001","S","A2077387","Apartment","Chinatown","01/02/2024","$310,000.00","$293,000.00","500","51 waterfront Mews SW Unit#109","Calgary","2015","116","Fei Ye","CYEFEI","","Fei Ye","CYEFEI","","CAL Zone CC"
"1001","S","A2099666","Apartment","McKenzie Towne","01/17/2024","$299,500.00","$292,500.00","842","10 Prestwick Bay SE Unit#1406","Calgary","2006","13","Seth Allred","CALLRESE","CWESTOCA","Coby Gaudette","CTOPILCO","CEKLUNTA","CAL Zone SE"
"1001","S","A2096385","Apartment","Beltline","01/18/2024","$299,000.00","$292,500.00","706","1410 1 Street SE Unit#1906","Calgary","2006","45","Kait Morris","CMORRIKA2","","Amanda Reynolds","CREYNOAM","CHAVREJU","CAL Zone CC"
"1001","S","A2095083","Apartment","Downtown East Village","01/20/2024","$300,000.00","$292,000.00","561","550 Riverfront Avenue SE Unit#506","Calgary","2015","57","Geoffrey Gordon","CGORDOGE","","Joel Muir","CMUIRRO","","CAL Zone CC"
"1001","S","A2089392","Apartment","Brentwood","01/30/2024","$298,000.00","$292,000.00","506","10 Brentwood Common NW Unit#1208","Calgary","2015","84","Yan Gong","CGONGYA","","Simon Choi","CCHOISO","","CAL Zone NW"
"1001","S","A2068474","Apartment","Spruce Cliff","01/15/2024","$319,000.00","$291,250.00","574","24 Hemlock Crescent SW Unit#3616","Calgary","2010","171","MICHAEL SHANKS","LDSHANKMI","LDMYERJU","Nicole Graham","CGRAHANI","","CAL Zone W"
"1001","S","A2099002","Apartment","Inglewood","01/25/2024","$301,283.00","$290,895.00","492","1605 17 Street Unit#326","Calgary","2023","8","Dusko Sremac","CSREMADU","CGALWASE","Renee Netzel","CNETZERE","","CAL Zone CC"
"1001","S","A2102478","Apartment","Millrise","01/31/2024","$260,000.00","$290,000.00","813","3000 Millrise Point SW Unit#3226","Calgary","2001","5","Sharron Cross","CCROSSSH","","Krista Brown","CBROWNKR1","","CAL Zone S"
"1001","S","A2101040","Apartment","Country Hills Village","01/27/2024","$299,000.00","$290,000.00","847","156 Country Village Circle NE Unit#305","Calgary","2008","16","Yan Li","CLIYA","CLEEED","Atif Rajan","CRAJANAT","","CAL Zone N"
"1001","S","A2100998","Apartment","Walden","01/27/2024","$300,000.00","$290,000.00","610","30 Walgrove Walk SE Unit#221","Calgary","2019","12","Shilo Storey","CSTORESH","","Natalie Mitchell","CBORYSNA","","CAL Zone S"
"1001","S","A2100127","Apartment","Inglewood","01/17/2024","$295,000.00","$290,000.00","766","35 Inglewood Park SE Unit#302","Calgary","2010","12","David Briere","CBRIERDA1","","Mike Jette","CJETTEMI","","CAL Zone CC"
"1001","S","A2094204","Apartment","Taradale","01/29/2024","$299,786.00","$290,000.00","879","1140 Taradale Drive NE Unit#1117","Calgary","2007","44","Imtiaz Ahmed","CAHMEDIM","CJIVRAPA","Mamta Devi","CDEVIMA","","CAL Zone NE"
"1001","S","A2101014","Apartment","Inglewood","01/23/2024","$289,900.00","$289,900.00","763","35 Inglewood Park SE Unit#311","Calgary","2009","12","Kenwick Chui","CCHUIKE","","Zahra Jiwa","CJIWAZA","","CAL Zone CC"
"1001","S","A2099963","Apartment","McKenzie Towne","01/19/2024","$279,900.00","$289,000.00","846","10 Prestwick Bay SE Unit#1208","Calgary","2007","8","Justin Havre","CHAVREJU","CNICKEHE","Dean Martin","CMARTIDE","","CAL Zone SE"
"1001","S","A2097117","Apartment","Beltline","01/25/2024","$299,900.00","$289,000.00","601","220 12 Avenue SE Unit#1204","Calgary","2009","33","Tomasz Samborski","CSAMBOTO","","Tomasz Samborski","CSAMBOTO","","CAL Zone CC"
"1001","S","A2091660","Apartment","Varsity","01/29/2024","$305,000.00","$289,000.00","859","4554 Valiant Drive NW Unit#501","Calgary","1978","77","Christopher Chung","CCHUNGCH1","","Harjinder Sandhu","CSANDHHA4","","CAL Zone NW"
"1001","S","A2098017","Row/Townhouse","Bowness","01/11/2024","$250,000.00","$288,000.00","948","8112 36 Avenue NW Unit#19","Calgary","1973","21","Justin Havre","CHAVREJU","CIGNACMA","Alankar Ghimire","CGHIMIAL","","CAL Zone NW"
"1001","S","A2097721","Apartment","Panorama Hills","01/05/2024","$295,000.00","$288,000.00","842","130 Panatella Street NW Unit#2318","Calgary","2014","23","David Briere","CBRIERDA1","","David Briere","CBRIERDA1","","CAL Zone N"
"1001","S","A2095046","Apartment","Tuscany","01/04/2024","$299,900.00","$288,000.00","720","223 Tuscany Springs Boulevard NW Unit#167","Calgary","2003","37","Jonathan Popowich","CPOPOWJO","CSWEETSH","Daniel Salloum","CSALLODA","","CAL Zone NW"
"1001","S","A2101475","Apartment","Arbour Lake","01/29/2024","$260,000.00","$287,000.00","824","950 Arbour Lake Road NW Unit#2311","Calgary","2003","15","Lisa Atkins","CATKINLI","","Justin Becker","CBECKEJU","","CAL Zone NW"
"1001","S","A2094035","Apartment","Haysboro","01/19/2024","$290,000.00","$286,000.00","718","8880 Horton Road SW Unit#1704","Calgary","2010","63","Paul Dojcinovic","CDOJCIPA","","Donna Delaney","CDELANDO","","CAL Zone S"
"1001","S","A2100824","Apartment","Inglewood","01/20/2024","$285,000.00","$285,000.00","488","1605 17 Street SE Unit#218","Calgary","2023","11","Arce Morales","CMORALAR1","","Amie Hautz","CHAUTZAM","","CAL Zone CC"
"1001","S","A2099468","Row/Townhouse","Glenbrook","01/31/2024","$295,000.00","$285,000.00","851","3809 45 Street SW Unit#135","Calgary","1971","27","Lindsay Peters","CPETERLI","","Chun Yuan Xu","CXUCH","","CAL Zone W"
"1001","S","A2097476","Apartment","Seton","01/07/2024","$289,900.00","$285,000.00","581","4150 Seton Drive SE Unit#417","Calgary","2019","27","Rob McIntyre","CMCINTRO","CFITZPDI","Evan Bak","CBAKEV","CLEMDA","CAL Zone SE"
"1001","S","A2096965","Apartment","Downtown East Village","01/19/2024","$299,900.00","$285,000.00","907","333 Riverfront Avenue SE Unit#149","Calgary","2000","43","Greg Kennedy","CKENNEGR","CJOHNSHO","Kevin Niefer","CNIEFEKE","","CAL Zone CC"
"1001","S","A2096697","Apartment","Somerset","01/14/2024","$289,900.00","$283,000.00","918","3000 Somervale Court SW Unit#219","Calgary","2001","40","Luis Benavides","CBENAVLU","","Diana Ticolia","CTICOLDI","","CAL Zone S"
