"#","St","Address","ML #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"2001","S","112 Erin Grove Close SE Unit#4","A2037375","Row/Townhouse","Erin Woods","04/17/2023","$249,900.00","$280,000.00","1,018","Calgary","1981","13","Kevin Corbett","CCORBEKE","","Peter Pasion","CPASIOPE","","CAL Zone E"
"2001","S","43 Country Village Lane NE Unit#2103","A2036359","Apartment","Country Hills Village","04/12/2023","$255,000.00","$280,000.00","851","Calgary","2007","9","Fiona Corcoran","CKELLYFI","","Jacqui Williamson","CWILLIJA3","","CAL Zone N"
"2001","S","302 Skyview Ranch Drive NE Unit#1111","A2035428","Apartment","Skyview Ranch","04/15/2023","$270,000.00","$280,000.00","884","Calgary","2016","9","Kasia Sadko","CSADKOKA","","Sanjay Negi","CNEGISA","","CAL Zone NE"
"2001","S","35 Inglewood Park SE Unit#421","A2035003","Apartment","Inglewood","04/17/2023","$280,000.00","$280,000.00","766","Calgary","2009","12","Ann Stranges","CSTRANAN","CCORMITH","Tracy Gibbs","CGIBBSTR","","CAL Zone CC"
"2001","S","626 14 Avenue SW Unit#207","A2034655","Apartment","Beltline","04/06/2023","$288,500.00","$280,000.00","574","Calgary","2013","12","Tao Jiang","CJIANGTA","","Dianne Legros","CLEGRODI","","CAL Zone CC"
"2001","S","215 Legacy Boulevard SE Unit#3203","A2034039","Apartment","Legacy","04/11/2023","$285,000.00","$280,000.00","774","Calgary","2017","19","Johnnie Sermeno","CSERMEJO","","Charlene Martindale","CMARTICH","","CAL Zone S"
"2001","S","5201 Dalhousie Drive NW Unit#114","A2033698","Apartment","Dalhousie","04/14/2023","$286,500.00","$280,000.00","925","Calgary","1998","24","John Bitonti","CBITONJO","","Munish Sharma","CSHARMMU","","CAL Zone NW"
"2001","S","88 Deerpoint Road SE","A2032885","Row/Townhouse","Deer Ridge","04/11/2023","$289,900.00","$280,000.00","1,041","Calgary","1981","25","Bradley Somer","CSOMERBR","CJAMIEST","Tarun Datta","CDATTATA","","CAL Zone S"
"2001","S","125 23 Avenue SW Unit#1","A2032659","Apartment","Mission","04/01/2023","$280,000.00","$280,000.00","750","Calgary","1962","14","Chase Olsen","COLSENCH","","Kyle Holloway","CHOLLOKY","","CAL Zone CC"
"2001","S","81 Legacy Boulevard SE Unit#2237","A2031416","Apartment","Legacy","04/05/2023","$279,900.00","$280,000.00","967","Calgary","2016","24","Alexander Tumang","CTUMANAL","","Sherwin Brierton","CBRIERSH","","CAL Zone S"
"2001","S","1229 Cameron Avenue SW Unit#303","A2026699","Apartment","Lower Mount Royal","04/28/2023","$350,000.00","$280,000.00","1,461","Calgary","1981","64","Yang Shi","CSHIYA","","Dave Gowryluk","CGOWRYDA","","CAL Zone CC"
"2001","S","1122 3rd Street SE Unit#2105","A2014157","Apartment","Beltline","04/03/2023","$285,000.00","$280,000.00","503","Calgary","2016","122","Marta Raczkowska","CRACZKMA1","","Max Mills-Zikmund","CMILLSMA1","","CAL Zone CC"
"2001","S","330 15 Avenue SW Unit#506","A2037521","Apartment","Beltline","04/19/2023","$279,900.00","$279,900.00","1,039","Calgary","1978","14","Chantelle Grenier","CGRENICH","","Laura Schewchenko","CSCHEWLA","","CAL Zone CC"
"2001","S","11010 Bonaventure Drive SE Unit#202","A2031709","Row/Townhouse","Willow Park","04/13/2023","$279,900.00","$279,900.00","435","Calgary","1971","30","Tayler Bonogofski","CBONOGTA","","YM Kwon","CKWONYO","CALEXAMA","CAL Zone S"
"2001","S","130 Panatella Street NW Unit#1402","A2035103","Apartment","Panorama Hills","04/10/2023","$299,900.00","$279,000.00","889","Calgary","2014","13","Dennis Hwang","CHWANGDE","","Grace Chen","CCHENGU","","CAL Zone N"
"2001","S","733 14 Avenue SW Unit#1202","A2026514","Apartment","Beltline","04/12/2023","$279,900.00","$278,000.00","807","Calgary","1967","41","Karen Weinstein","CWEINSKA","CJOBBLA","Jason Smylski","CSMYLSJA","","CAL Zone CC"
"2001","S","181 Skyview Ranch Manor NE Unit#2105","A2039670","Apartment","Skyview Ranch","04/28/2023","$265,000.00","$277,500.00","911","Calgary","2017","14","Nadeem Tarmohamed","CTARMONA","","Amrinder Parmar","CPARMAAM1","","CAL Zone NE"
"2001","S","7 Harvest Gold Manor NE Unit#212","A2039261","Apartment","Harvest Hills","04/25/2023","$274,900.00","$276,000.00","881","Calgary","1988","10","Melissa Nichols","CNICHOME1","","Justin Becker","CBECKEJU","CPAULKR1","CAL Zone N"
"2001","S","4641 128 Avenue NE Unit#1203","A2042459","Apartment","Skyview Ranch","04/25/2023","$279,900.00","$275,000.00","813","Calgary","2020","2","Zenny Aslam Rana Iqbal","CASLAMZA","","Gaganjit Multani","CMULTAGA","","CAL Zone NE"
